ID, training_time_hms, training_time_s, predictor, rs, disc_func, psi_model, rbf, shape_param, pts_dist, optimizer, N, n_eval, max_epochs, tot_epochs, lr_factor, lr_pat, es_pat, psimodel_only, loaded_psi, batch_psimod_only, trainperc_psimod_only, reg_fac
f2_dNNVSK_729, 0:01:08.917125, 68.9171245098114, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:09.835830, 69.83582973480225, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:11.298643, 71.29864263534546, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:11.015822, 71.0158224105835, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.802534, 68.8025336265564, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.177469, 68.17746925354004, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.394512, 68.39451169967651, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.257511, 68.25751113891602, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.387220, 68.38721966743469, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_729, 0:01:08.272619, 68.2726194858551, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.634104, 161.63410425186157, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:40.848785, 160.84878540039062, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.911177, 161.9111773967743, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.924888, 161.9248878955841, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.572698, 161.57269763946533, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:42.567850, 162.56784987449646, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:42.387079, 162.38707900047302, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.218099, 161.21809911727905, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:41.098952, 161.09895181655884, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_729, 0:02:42.531431, 162.53143095970154, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:43.605646, 103.60564589500427, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.385331, 104.38533139228821, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.354541, 104.35454058647156, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.389904, 104.38990449905396, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.557391, 104.55739116668701, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.485250, 104.48524975776672, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.815013, 104.81501317024231, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.281323, 104.28132343292236, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.637894, 104.63789439201355, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1089, 0:01:44.588006, 104.58800601959229, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:47.555707, 227.5557074546814, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:47.279414, 227.27941417694092, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:47.480069, 227.48006916046143, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:47.341558, 227.34155821800232, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:46.202975, 226.20297479629517, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:46.960614, 226.96061444282532, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:46.925155, 226.92515540122986, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:46.261311, 226.26131105422974, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:47.217509, 227.2175087928772, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1089, 0:03:46.627958, 226.6279580593109, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:32.320046, 152.32004642486572, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.055346, 153.05534601211548, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.100570, 153.10057044029236, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:32.976383, 152.97638297080994, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.218755, 153.21875476837158, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.253176, 153.25317645072937, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.258121, 153.25812149047852, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.086822, 153.08682203292847, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.151293, 153.1512930393219, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_dNNVSK_1521, 0:02:33.196358, 153.19635820388794, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:44.505284, 284.50528359413147, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:44.202393, 284.20239305496216, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:43.742729, 283.7427291870117, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:43.973923, 283.97392296791077, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:43.995192, 283.99519205093384, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:45.481989, 285.48198890686035, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:44.241263, 284.24126291275024, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:43.733024, 283.73302388191223, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:45.199840, 285.19984006881714, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f2_VSKf_1521, 0:04:43.615197, 283.61519742012024, vsk_interpol, 4, dfunc_basic_004, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 928, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:03.589236, 63.58923649787903, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.269928, 64.26992774009705, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.415907, 64.41590714454651, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.380591, 64.38059067726135, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.099183, 64.09918332099915, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.119966, 64.11996555328369, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.676695, 64.6766951084137, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.394846, 64.394846200943, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.308736, 64.30873608589172, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_729, 0:01:04.540989, 64.54098892211914, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:41.781410, 161.781409740448, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:42.187109, 162.18710947036743, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:41.142524, 161.14252400398254, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:42.559287, 162.5592873096466, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:42.065279, 162.065279006958, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:42.285765, 162.28576469421387, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:40.301522, 160.3015217781067, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:42.091756, 162.09175562858582, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:41.994197, 161.99419713020325, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_729, 0:02:40.417100, 160.41709995269775, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 0.6, halton, adam_lr1e-4, 729, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.486201, 96.48620057106018, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:37.064657, 97.06465744972229, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.818169, 96.8181688785553, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.914174, 96.9141743183136, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:37.305754, 97.3057541847229, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.958890, 96.95889043807983, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.946920, 96.94692015647888, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:36.878797, 96.87879705429077, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:37.085047, 97.08504676818848, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_dNNVSK_1089, 0:01:37.161701, 97.16170144081116, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:46.658145, 226.6581449508667, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:46.848543, 226.84854340553284, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:47.845467, 227.8454670906067, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:46.248612, 226.24861240386963, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:46.972125, 226.97212505340576, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:47.192398, 227.19239830970764, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f1_VSKf_1089, 0:03:45.959920, 225.95992040634155, vsk_interpol, 5, franke_function, deltaresnet_000, gaussian, 1.2, halton, adam_lr1e-4, 1089, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
